uuid,company,role,level,yearsOfExperience,location,baseSalary,bonus,stockGrant,totalCompensation,workArrangement,isAnomaly,anomalyType,if_prediction,anomaly_score,fraud_probability,predicted_anomaly
1e2ac23f-4508-4070-bb6e-3d0ebce613ff,Netflix,Data Scientist,Principal,16,"Toronto, Canada",251000,52000,276000,579000,Remote,False,none,1,-0.50906,0.3082,False
a2ddb4ab-9509-4e78-a8c9-d7c981e5f528,ServiceNow,Engineering Manager,Junior,3,"Chicago, IL",139000,8000,18000,165000,Remote,False,none,1,-0.420033,0.0554,False
82d18780-6227-4133-be39-71b2dca34f52,Meta,Software Engineer,Intern,0,"London, UK",60000,0,2000,62000,Hybrid,False,none,1,-0.452967,0.1489,False
b48da05a-76de-4bae-9779-f308bb927ba7,ServiceNow,Product Manager,Intern,0,"Bangalore, India",24000,0,1000,25000,Hybrid,False,none,1,-0.476779,0.2165,False
40f3e107-3a83-489b-9884-e32a91d332fa,Netflix,Data Scientist,Intern,1,Remote,51000,1000,2000,54000,Hybrid,False,none,1,-0.447903,0.1345,False
913f9642-73d5-4592-91ed-5bae1bc565ba,Amazon,DevOps Engineer,Intern,0,"Seattle, WA",62000,2000,1000,65000,Hybrid,False,none,1,-0.465676,0.185,False
92f079d0-dfac-4f54-9b5e-f608709fefc2,Netflix,Product Manager,Staff,15,"London, UK",279000,68000,131000,478000,Remote,False,none,1,-0.468669,0.1935,False
71cff86f-b852-4326-8152-83c1c491c143,Microsoft,ML Engineer,Staff,12,Remote,306000,64000,141000,511000,Remote,False,none,1,-0.455419,0.1559,False
6c4c3e92-d9e6-49b8-aafe-3f8802900938,Amazon,Software Engineer,Junior,1,"Bangalore, India",43000,3000,2000,48000,On-site,False,none,1,-0.455398,0.1558,False
db48062a-0555-4f63-a041-48c928e7b9f0,Microsoft,ML Engineer,Intern,1,"Bangalore, India",29000,0,0,29000,Hybrid,False,none,1,-0.470098,0.1976,False
87e7b5bb-23b6-4c3a-9c8d-db89b7564b31,Amazon,Engineering Manager,Junior,3,"Chicago, IL",153000,11000,14000,178000,On-site,False,none,1,-0.423207,0.0644,False
293ac660-0eab-4f46-90b9-927a392d43f7,Netflix,Engineering Manager,Junior,1,"Toronto, Canada",105000,10000,7000,122000,Remote,False,none,1,-0.440722,0.1142,False
19d7e4a9-bc79-4483-8900-20eb118cc1b7,Netflix,DevOps Engineer,Junior,1,"Toronto, Canada",76000,6000,9000,91000,Remote,False,none,1,-0.444901,0.126,False
8f793ca6-4586-45d8-8547-51cad3f187b7,Meta,Engineering Manager,Staff,18,"Toronto, Canada",273000,51000,155000,479000,On-site,False,none,1,-0.474996,0.2115,False
a7d607b5-4a02-4c40-8b32-8fd2d3ab33d1,Microsoft,Engineering Manager,Staff,13,"Toronto, Canada",276000,67000,183000,526000,On-site,False,none,1,-0.466697,0.1879,False
b6ddb172-5072-492a-a49a-3b871f2ae99c,Amazon,Software Engineer,Junior,1,"San Francisco, CA",140000,13000,17000,170000,Hybrid,False,none,1,-0.448313,0.1357,False
7ca4a735-e9ab-4760-876f-3d792e5645a2,Microsoft,Engineering Manager,Intern,0,"Toronto, Canada",54000,3000,2000,59000,Remote,False,none,1,-0.456704,0.1595,False
30c271da-e3b4-4e0f-89a0-bcbee64a65d1,Microsoft,Software Engineer,Principal,25,Remote,332000,99000,338000,769000,On-site,False,none,1,-0.506187,0.3,False
2cf924bd-a97d-4ae1-bdfe-a01126f2f3b6,Uber,Engineering Manager,Senior,6,"Chicago, IL",246000,34000,115000,395000,On-site,False,none,1,-0.457747,0.1625,False
f3ab481e-2ec3-4071-98e3-c0af1b706a2d,Amazon,Product Manager,Mid,4,"Seattle, WA",185000,24000,23000,232000,Hybrid,False,none,1,-0.450958,0.1432,False
1543410c-88d3-4b03-b3d3-29c80556e1cf,Uber,Product Manager,Intern,1,"San Francisco, CA",86000,3000,3000,92000,On-site,False,none,1,-0.44598,0.1291,False
80d2490e-e060-40d5-bcbe-0c2595426779,Amazon,Software Engineer,Junior,1,"Austin, TX",114000,10000,9000,133000,Hybrid,False,none,1,-0.452352,0.1472,False
3f8943fd-d50a-4bf6-8f69-57d3483e208a,Google,Software Engineer,Junior,20,"Toronto, Canada",84000,6000,4000,94000,Remote,True,experience_level_mismatch,1,-0.503477,0.2923,False
e5ae950e-4322-45ed-81f8-6aa571224d20,Microsoft,Engineering Manager,Staff,12,"London, UK",324000,77000,207000,608000,Remote,False,none,1,-0.467262,0.1895,False
840a5692-cded-4ee1-a5de-995151f20b21,Microsoft,Software Engineer,Junior,1,"Boston, MA",127000,12000,16000,155000,Hybrid,False,none,1,-0.43177,0.0887,False
273062d5-8f46-4088-bf20-f3a2f97369a6,Google,Product Manager,Staff,11,Remote,293000,65000,202000,560000,Remote,False,none,1,-0.468506,0.193,False
a16c36f4-6d21-4c5d-b550-f9d816d56b35,Uber,Software Engineer,Principal,23,"Toronto, Canada",269000,93000,253000,615000,Remote,False,none,-1,-0.553294,0.4337,True
bab7a7db-b68d-4139-adb3-27dcbda4e780,Uber,Data Scientist,Intern,1,"Toronto, Canada",44000,1000,1000,46000,On-site,False,none,1,-0.479461,0.2241,False
24dd7c64-cd64-43ed-ae9f-ef4aed96ca71,Google,Data Scientist,Mid,6,"Bangalore, India",58000,8000,14000,80000,Remote,False,none,1,-0.463709,0.1794,False
b243e758-5423-403d-a5d9-bdbd08c7fbd8,Amazon,Engineering Manager,Principal,24,Remote,396000,130000,348000,874000,On-site,False,none,1,-0.510195,0.3114,False
9c680747-a474-4813-87ab-42decb3c090e,Google,Engineering Manager,Junior,2,"San Francisco, CA",166000,14000,14000,194000,Remote,False,none,1,-0.423437,0.0651,False
fd0f2938-daf6-4070-a116-683e38c86976,Microsoft,Engineering Manager,Junior,3,"New York, NY",158000,11000,21000,190000,Hybrid,False,none,1,-0.417688,0.0488,False
cea12092-b070-4963-ad74-6f0e60c1e403,ServiceNow,DevOps Engineer,Principal,18,"Austin, TX",323000,113000,287000,723000,Remote,False,none,1,-0.522498,0.3463,False
7172a8e4-8376-4c01-a76f-06b98ef42ef1,Google,ML Engineer,Mid,5,"Austin, TX",176000,20000,27000,223000,On-site,False,none,1,-0.425863,0.072,False
567e2e98-7104-4483-b031-03f4f407e8e9,Google,Product Manager,Intern,1,"Chicago, IL",65000,1000,1000,67000,Hybrid,False,none,1,-0.439369,0.1103,False
76ef873a-1720-49a7-b998-568f28793043,Meta,Engineering Manager,Senior,7,"Austin, TX",233000,36000,72000,341000,Hybrid,False,none,1,-0.450449,0.1418,False
55843250-9ca0-487e-be81-b2e881019196,Microsoft,Engineering Manager,Mid,4,Remote,183000,24000,40000,247000,Remote,False,none,1,-0.418406,0.0508,False
912f733a-f6b8-4cf5-bc53-7a2724dd466b,ServiceNow,Product Manager,Intern,0,"Bangalore, India",23000,1000,0,24000,Hybrid,False,none,1,-0.475978,0.2142,False
2bef6213-c21f-4da2-888d-34bd7c790c44,Amazon,Engineering Manager,Junior,2,"San Francisco, CA",158000,10000,18000,186000,On-site,False,none,1,-0.427351,0.0762,False
21b461dd-28c9-4542-93f7-01ed272dc15b,Uber,DevOps Engineer,Staff,13,Remote,232000,52000,149000,433000,Hybrid,False,none,1,-0.472218,0.2036,False
c09f7490-e867-4606-aa18-404308c597be,Google,DevOps Engineer,Mid,3,"Bangalore, India",57000,6000,7000,70000,On-site,False,none,1,-0.427047,0.0753,False
3b2405f7-d8cd-419b-9ffd-788dd7110675,Netflix,Software Engineer,Staff,14,"San Francisco, CA",346000,80000,179000,605000,Hybrid,False,none,1,-0.4842,0.2376,False
997bd822-d3fd-48b8-ade0-04757a918d11,Meta,Product Manager,Senior,7,"New York, NY",246000,33000,103000,382000,Remote,False,none,1,-0.438811,0.1087,False
aaf9c276-48f7-42c0-aef8-47aed78820c9,Netflix,Product Manager,Mid,3,"Austin, TX",167000,14000,24000,205000,On-site,False,none,1,-0.418471,0.051,False
15f21e6a-2d41-4856-b480-851481b7ae58,Microsoft,ML Engineer,Junior,1,"Seattle, WA",131000,8000,11000,150000,On-site,False,none,1,-0.414625,0.0401,False
a5e6a8b6-9053-440f-a1bf-57f85ede52e4,Google,ML Engineer,Senior,9,"Chicago, IL",258000,30000,117000,405000,On-site,False,none,1,-0.442258,0.1185,False
7cc10b1c-aa98-4ad6-a8e3-ba9816ecc74d,Meta,ML Engineer,Senior,9,"Bangalore, India",99000,19000,47000,165000,Remote,False,none,1,-0.452905,0.1487,False
4c3adaf5-00b8-4a00-a5a9-833dfd5f859d,Netflix,Engineering Manager,Junior,2,"Bangalore, India",59000,5000,5000,69000,Hybrid,False,none,1,-0.423311,0.0647,False
bbc4c383-dba6-4559-a65b-0e62a1a445ff,Google,DevOps Engineer,Staff,11,"Chicago, IL",259000,55000,149000,463000,Remote,False,none,1,-0.459443,0.1673,False
654360c2-3835-4372-84b4-5940e4cd9436,ServiceNow,Data Scientist,Junior,3,"Chicago, IL",100000,7000,13000,120000,Remote,False,none,1,-0.436558,0.1023,False
f7f11287-3f1d-4f4b-9aa4-6cefd7a9b0f3,Amazon,Data Scientist,Junior,3,"Chicago, IL",108000,9000,11000,128000,Hybrid,False,none,1,-0.437929,0.1062,False
898986ff-9e59-4f56-a2ac-69cbf4c628f7,Microsoft,Software Engineer,Junior,2,"New York, NY",131000,8000,17000,156000,Remote,False,none,1,-0.419495,0.0539,False
e50af5dd-419e-4ac9-b08a-8bdb1974540f,Uber,ML Engineer,Principal,20,"San Francisco, CA",459000,136000,403000,998000,Hybrid,False,none,1,-0.526293,0.3571,False
ee902ec3-5930-4b1d-afb5-e14ea374eca1,Google,Product Manager,Intern,1,Remote,222000,56000,102000,380000,Remote,True,intern_high_salary,1,-0.504014,0.2938,False
fa90de31-3121-4ed8-b5ff-9b642f8433a7,Uber,Engineering Manager,Junior,1,"Austin, TX",136000,7000,16000,159000,Hybrid,False,none,1,-0.447986,0.1348,False
33038f44-a8ac-4271-bfeb-ef05eef3e62f,Netflix,Product Manager,Senior,6,"Chicago, IL",234000,26000,100000,360000,Remote,False,none,1,-0.446305,0.13,False
c637e90a-ed65-424e-bee6-f349f28285d3,Meta,Software Engineer,Mid,4,"New York, NY",183000,19000,27000,229000,Remote,False,none,1,-0.42759,0.0769,False
ab9aba0f-015c-4153-920e-17b256417868,Meta,ML Engineer,Intern,0,"Austin, TX",62000,1000,1000,64000,Remote,False,none,1,-0.452359,0.1472,False
aac48a16-50a9-4c51-9fe3-74b9e788a4b5,Meta,DevOps Engineer,Staff,16,"Seattle, WA",274000,55000,111000,440000,Remote,False,none,1,-0.465679,0.185,False
be9ef293-1bdb-4700-b048-6051c8ccda95,Google,Data Scientist,Senior,6,"New York, NY",217000,40000,47000,304000,Hybrid,False,none,1,-0.457727,0.1624,False
e1443bb3-7e81-4351-8d31-2d36639bbd84,Netflix,Engineering Manager,Intern,1,Remote,71000,1000,2000,74000,Hybrid,False,none,1,-0.429389,0.082,False
54a63345-f871-44bd-a3d4-dfab8b9565e4,Amazon,Software Engineer,Junior,3,"San Francisco, CA",124000,9000,18000,151000,On-site,False,none,1,-0.43659,0.1024,False
67cb8ae7-338a-4f42-935f-6135e8ff5964,Microsoft,Data Scientist,Intern,0,"Austin, TX",59000,2000,2000,63000,Remote,False,none,1,-0.462947,0.1772,False
b5410bc5-f5ac-4ad9-99db-1b1240a6e468,Uber,Software Engineer,Senior,10,"Austin, TX",192000,27000,77000,296000,Hybrid,False,none,1,-0.474817,0.2109,False
cf27c72a-af84-48b7-9850-38d1a054ff34,Netflix,Engineering Manager,Intern,0,"New York, NY",76000,2000,2000,80000,Remote,False,none,1,-0.431457,0.0878,False
f48c10a4-b025-4b44-976a-2c8b1c1065cd,Meta,Software Engineer,Senior,6,"Seattle, WA",241000,39000,84000,364000,Remote,False,none,1,-0.455981,0.1575,False
6524fca6-aac3-4b69-bb26-602ba7d58c21,ServiceNow,Product Manager,Mid,3,"Chicago, IL",175000,19000,26000,220000,Remote,False,none,1,-0.420657,0.0572,False
29f1cb97-ca7e-4e95-8ab9-17ed2b28cb57,Meta,ML Engineer,Senior,8,"New York, NY",291000,51000,94000,436000,On-site,False,none,1,-0.429813,0.0832,False
d3c90b36-6ec3-40da-afd0-cea25b0fa240,Netflix,Software Engineer,Senior,12,"San Francisco, CA",273000,49000,83000,405000,Hybrid,False,none,1,-0.456841,0.1599,False
1099505b-370b-42eb-b894-b8dfa2421798,Microsoft,ML Engineer,Senior,11,Remote,243000,30000,53000,326000,On-site,False,none,1,-0.430658,0.0856,False
dc4d0b5c-ab11-49ea-8477-6c8628c2f316,ServiceNow,DevOps Engineer,Staff,10,"Seattle, WA",287000,68000,228000,583000,Hybrid,False,none,1,-0.495611,0.27,False
24974b26-954e-4b3c-8d1c-3ff6ed514699,ServiceNow,DevOps Engineer,Intern,1,Remote,54000,1000,1000,56000,Remote,False,none,1,-0.441426,0.1161,False
f3ad51ba-3705-4420-ba92-73ac660b0ec4,Meta,DevOps Engineer,Senior,8,"Toronto, Canada",150000,24000,58000,232000,Remote,False,none,1,-0.454961,0.1546,False
ebf6d8a9-1de6-4ed0-aeeb-90279386965b,Meta,Data Scientist,Intern,1,Remote,62000,2000,2000,66000,Hybrid,False,none,1,-0.442067,0.118,False
6b19f1fd-c7df-48c4-ab37-600f7353a099,Amazon,Engineering Manager,Junior,3,"San Francisco, CA",152000,8000,10000,170000,Hybrid,False,none,1,-0.435881,0.1004,False
b6835e6d-eb91-45e8-b1f4-03de09634ac1,ServiceNow,ML Engineer,Principal,21,"San Francisco, CA",494000,167000,515000,1176000,Hybrid,False,none,-1,-0.56844,0.4767,True
88226f94-d610-4b99-a050-b4210a7fffb0,Microsoft,Engineering Manager,Staff,10,"Toronto, Canada",246000,45000,168000,459000,Hybrid,False,none,1,-0.477543,0.2187,False
5ec07520-bfc6-475d-8e8c-d69b47efb196,ServiceNow,ML Engineer,Senior,12,"Austin, TX",211000,36000,49000,296000,Hybrid,False,none,1,-0.458848,0.1656,False
6d17df7d-4201-4975-a8ed-e335515e6543,Netflix,Software Engineer,Principal,25,"Austin, TX",338000,71000,231000,640000,Remote,False,none,1,-0.514343,0.3232,False
5742fe03-7c75-41f7-a60b-514cae1fba24,Microsoft,Engineering Manager,Staff,12,"Seattle, WA",386000,87000,189000,662000,Remote,False,none,1,-0.491296,0.2577,False
4241fc1d-466a-4dd4-9e94-fe5f1fbb06f4,ServiceNow,Software Engineer,Junior,3,"Toronto, Canada",83000,8000,8000,99000,Remote,False,none,1,-0.454233,0.1525,False
108bb914-0a41-4d7b-a7be-47abba5318e4,Meta,DevOps Engineer,Staff,11,"San Francisco, CA",291000,71000,186000,548000,On-site,False,none,1,-0.461119,0.1721,False
750cb29d-a0c5-41ed-8119-ac9fdc8ba160,Microsoft,Software Engineer,Senior,9,"London, UK",214000,34000,58000,306000,Hybrid,False,none,1,-0.432881,0.0919,False
e5c06b76-52bd-4066-b908-9818f496652e,Netflix,Software Engineer,Staff,12,Remote,268000,48000,202000,518000,Hybrid,False,none,1,-0.471533,0.2016,False
1d24373a-98b7-4a80-87ac-0f62839e0d3d,Uber,Engineering Manager,Staff,18,"Boston, MA",351000,71000,144000,566000,Remote,False,none,1,-0.503945,0.2936,False
8534ad1b-cb65-457b-9730-621a63e4323b,ServiceNow,Product Manager,Principal,24,"Boston, MA",412000,115000,453000,980000,Remote,False,none,-1,-0.543817,0.4068,True
d68c9c9f-7a5d-44eb-93ac-8302462c787d,Amazon,Product Manager,Mid,5,Remote,164000,19000,18000,201000,On-site,False,none,1,-0.429785,0.0831,False
d8a36414-0ff9-485f-9495-9ad7e477ff05,Meta,Data Scientist,Staff,12,"Bangalore, India",101000,22000,42000,165000,Remote,False,none,1,-0.489629,0.253,False
7e8caace-b3a7-4ca6-92f9-60ec422c8f02,Amazon,DevOps Engineer,Mid,5,"Boston, MA",144000,17000,31000,192000,Hybrid,False,none,1,-0.438762,0.1086,False
dad515f6-f245-460a-b3e1-09e95128fabe,Uber,Software Engineer,Principal,16,"Chicago, IL",343000,90000,324000,757000,Hybrid,False,none,1,-0.503108,0.2913,False
5219e7c9-f7f7-4ee9-a78a-07024d0f2c23,Meta,ML Engineer,Junior,1,"Toronto, Canada",96000,6000,7000,109000,Remote,False,none,1,-0.437867,0.106,False
51b943d8-dcb8-420c-ad64-1fc1c621707d,Meta,Product Manager,Senior,8,"San Francisco, CA",255000,32000,63000,350000,Remote,False,none,1,-0.442384,0.1189,False
0b64b1ae-d448-4da9-b2e6-fae6ae93acb2,Uber,DevOps Engineer,Junior,2,"San Francisco, CA",117000,11000,15000,143000,Hybrid,False,none,1,-0.437166,0.1041,False
de714906-43d7-468c-b5c4-a9478894fdd6,Uber,Software Engineer,Intern,0,"Chicago, IL",76000,2000,3000,81000,Remote,False,none,1,-0.473351,0.2068,False
c414e1b5-661b-41d1-ae89-604e39eb3b72,Microsoft,Engineering Manager,Intern,1,"Austin, TX",64000,3000,1000,68000,Remote,False,none,1,-0.440219,0.1127,False
50ba50d3-6e79-4076-872e-a0aa2c199f50,Netflix,Software Engineer,Intern,1,"London, UK",58000,3000,2000,63000,Hybrid,False,none,1,-0.440526,0.1136,False
1b2e170a-261f-41b0-b5ac-85c62f6da0ff,Meta,Product Manager,Junior,3,"New York, NY",138000,12000,16000,166000,On-site,False,none,1,-0.407433,0.0196,False
32468b7e-da39-4f67-a343-6615194114c7,Uber,Product Manager,Mid,6,"Chicago, IL",169000,20000,3003000,3192000,Hybrid,True,unrealistic_stock_grant,-1,-0.694316,0.8341,True
100384b4-6db9-45f6-a285-5f784ec1edb5,ServiceNow,Data Scientist,Senior,12,"San Francisco, CA",228000,40000,80000,348000,Hybrid,False,none,1,-0.460507,0.1703,False
32ab7cd1-4d41-4745-a452-1ff7f61fa2a9,Microsoft,Data Scientist,Junior,1,"Toronto, Canada",82000,5000,5000,92000,Remote,False,none,1,-0.4463,0.13,False
d8f1364c-8914-4d4e-9e16-4de4b542ba47,Meta,DevOps Engineer,Staff,13,"Bangalore, India",96000,15000,51000,162000,Remote,False,none,1,-0.478441,0.2212,False
e05c3ef8-974e-45c8-9f89-f53bbaff316f,Google,Data Scientist,Principal,16,"Seattle, WA",352000,84000,310000,746000,Remote,False,none,1,-0.497374,0.275,False
46a5d206-0e01-4d11-b07f-ead5f9c3b461,Google,Data Scientist,Senior,6,"Chicago, IL",191000,34000,45000,270000,On-site,False,none,1,-0.448832,0.1372,False
3d51bd9c-6eaf-41c0-8e76-9ed89615163f,Meta,DevOps Engineer,Principal,24,"London, UK",304000,72000,313000,689000,On-site,False,none,1,-0.484038,0.2371,False
d10bc65e-73dd-462f-9b19-d3fbea91214f,Netflix,Product Manager,Intern,1,"Austin, TX",55000,1000,2000,58000,Hybrid,False,none,1,-0.443293,0.1214,False
25104f78-bb9c-4ede-9844-0444611e3440,Meta,Software Engineer,Senior,6,Remote,198000,32000,59000,289000,On-site,False,none,1,-0.432427,0.0906,False
c896150b-5846-4697-9740-43860c0dcdaf,Amazon,ML Engineer,Intern,0,"London, UK",53000,1000,1000,55000,Hybrid,False,none,1,-0.456685,0.1595,False
7875b278-42c3-41e5-a6e3-f0dca249d13d,Microsoft,DevOps Engineer,Senior,7,"London, UK",174000,24000,48000,246000,On-site,False,none,1,-0.423002,0.0638,False
b62d6f93-00a0-48b7-a655-3a6d4e5b885b,ServiceNow,Data Scientist,Staff,18,"Seattle, WA",281000,57000,186000,524000,On-site,False,none,1,-0.483438,0.2354,False
7e3e3dfc-4859-4af3-a847-5b3f959fe10c,Microsoft,Data Scientist,Senior,7,"Boston, MA",225000,31000,104000,360000,On-site,False,none,1,-0.444432,0.1247,False
304848c9-7f77-4e24-b34c-b2ba5f9b70b6,ServiceNow,Data Scientist,Mid,4,"London, UK",136000,12000,23000,171000,Remote,False,none,1,-0.432308,0.0903,False
29032064-79a1-43d1-a86d-c6e95439a283,Netflix,Data Scientist,Mid,6,"Boston, MA",163000,14000,32000,209000,On-site,False,none,1,-0.432049,0.0895,False
272aa77c-50f5-4759-aa2f-ecd2bdfc1f48,Amazon,Data Scientist,Staff,14,"Boston, MA",266000,43000,166000,475000,Hybrid,False,none,1,-0.482946,0.234,False
d029e14a-352d-4143-bb90-d3fd40427bf4,Netflix,DevOps Engineer,Junior,3,"Bangalore, India",42000,4000,3000,49000,Remote,False,none,1,-0.441318,0.1158,False
86b41e39-289f-4c86-91b8-fd004c48b5a0,Microsoft,Engineering Manager,Staff,14,"Austin, TX",321000,58000,135000,514000,On-site,False,none,1,-0.469991,0.1972,False
85942b21-f28e-4c37-9622-ca9442166e1f,Google,ML Engineer,Staff,18,"Bangalore, India",116000,20000,54000,190000,Hybrid,False,none,1,-0.489028,0.2513,False
2b471fa1-41dd-41cd-811a-3469a7958aa8,Google,Software Engineer,Staff,16,Remote,269000,43000,199000,511000,On-site,False,none,1,-0.466159,0.1864,False
99eb8f00-33e5-4837-9690-a1f89b4f0a7f,Google,Engineering Manager,Intern,1,"Boston, MA",60000,1000,1000,62000,On-site,False,none,1,-0.428518,0.0795,False
847bcb8f-05a4-4b52-b74c-a12c3fba7bed,Netflix,ML Engineer,Intern,1,"San Francisco, CA",80000,0,1000,81000,On-site,False,none,1,-0.434449,0.0963,False
534ca7ce-58c7-4832-a73e-7543f5d1527c,Netflix,Software Engineer,Staff,14,"Chicago, IL",284000,61000,155000,500000,Hybrid,False,none,1,-0.459673,0.168,False
7c186f52-1e26-42e9-af67-4cf94fd1b322,Google,Product Manager,Staff,16,"Boston, MA",357000,56000,251000,664000,On-site,False,none,1,-0.475176,0.212,False
37dcafea-3a1d-4527-a314-c87188bb0da4,Google,DevOps Engineer,Principal,25,"Boston, MA",350000,74000,260000,684000,On-site,False,none,1,-0.488844,0.2508,False
28e6372f-6bec-4543-bd2c-84b3c5dfa23a,Amazon,Data Scientist,Intern,1,"New York, NY",88000,3000,4000,95000,Remote,False,none,1,-0.453607,0.1507,False
208ec2a2-dcf8-4653-a91c-b0f4eb6ed9de,Microsoft,Engineering Manager,Staff,17,"Seattle, WA",373000,93000,212000,678000,On-site,False,none,1,-0.486049,0.2428,False
b7077133-d86b-4216-bf8a-636851b06476,Microsoft,DevOps Engineer,Mid,3,"San Francisco, CA",181000,21000,45000,247000,On-site,False,none,1,-0.425598,0.0712,False
0891f685-e295-4625-b245-412a9bbe9fe8,Amazon,Engineering Manager,Mid,4,"London, UK",170000,18000,3114000,3302000,Hybrid,True,unrealistic_stock_grant,-1,-0.691407,0.8259,True
160decdb-2f49-4a44-8875-c530f7ba9fe5,Microsoft,DevOps Engineer,Staff,15,"Austin, TX",205000,32000,121000,358000,Remote,False,none,1,-0.471828,0.2025,False
b723aa0a-8ceb-4ebd-8c70-62b99a303ae6,Google,Data Scientist,Staff,13,"Bangalore, India",111000,18000,49000,178000,Remote,False,none,1,-0.48241,0.2325,False
a5d20070-83ae-47ae-8d32-3e86bc082100,Microsoft,DevOps Engineer,Junior,3,Remote,93000,6000,10000,109000,Remote,False,none,1,-0.415002,0.0411,False
3071bbf3-89e6-4d3f-ad86-b95201963344,Netflix,Data Scientist,Intern,1,"Bangalore, India",20000,1000,0,21000,Hybrid,False,none,1,-0.46669,0.1879,False
8f099cb9-b809-441d-b8bc-1ca11762f64e,Netflix,Product Manager,Intern,0,"London, UK",60000,3000,3000,66000,Remote,False,none,1,-0.440244,0.1128,False
4f1820b0-b2f7-4352-ab6b-4843a20fed40,Microsoft,ML Engineer,Intern,0,"Bangalore, India",24000,1000,0,25000,On-site,False,none,1,-0.454054,0.152,False
3c57ab92-2aee-4aba-8f62-5d83efad068e,Microsoft,Engineering Manager,Principal,16,Remote,418000,139000,476000,1033000,Remote,False,none,-1,-0.530079,0.3678,True
f019ae9c-4f32-4e8b-9811-7b4b16a4d812,Amazon,DevOps Engineer,Mid,5,"San Francisco, CA",150000,17000,23000,190000,Remote,False,none,1,-0.434501,0.0965,False
4221ab54-78c3-45d1-83ad-c40d46f9ae62,Google,Data Scientist,Staff,11,"Austin, TX",240000,58000,135000,433000,On-site,False,none,1,-0.481405,0.2297,False
5ecd9776-f50e-4c5c-859d-c4b5a86b9589,Google,Product Manager,Senior,6,"London, UK",218000,36000,72000,326000,Remote,False,none,1,-0.437209,0.1042,False
1e2c40f8-2548-4402-8c15-8243c046ee12,Microsoft,ML Engineer,Principal,22,"New York, NY",465000,110000,457000,1032000,Remote,False,none,1,-0.508066,0.3053,False
ace69d9e-3ee6-419a-bbe3-d3a9ea5f3773,Amazon,Product Manager,Senior,8,"New York, NY",261000,31000,80000,372000,Hybrid,False,none,1,-0.455092,0.1549,False
